/class/@label;/class/aliases/alias/@title
增发保荐代表人;
其它公众投资者有效申购户数;
其它公众投资者有效申购股数;
增发预案公告日;
增发股东大会公告日;
配股股东大会公告日;
配股股权登记日;
配股b股股权登记日;
配股保荐人;
配股保荐代表人;
机构是否上榜;
机构是否买入;
机构是否卖出;
区间机构是否上榜;
区间机构是否买入;
区间机构是否卖出;
区间机构买入金额;
区间机构净额;
区间主力控盘;
稀释每股收益复合年增长率;
稀释每股收益复合季增长率;
基本每股收益复合年增长率;
基本每股收益复合季增长率;
摊薄每股收益复合年增长率;
扣除非经常性损益后的净利润复合年增长率;
扣除非经常性损益后的净利润复合季增长率;
每股净资产bps复合年增长率;
净资产复合年增长率;
固定资产复合年增长率;
营业总收入复合季增长率;
营业利润复合年增长率;
主营业务利润复合季增长率;
毛利润复合年增长率;
所得税复合年增长率;
所得税复合季增长率;
预收账款复合年增长率;
净资产收益率复合年增长率;
净资产收益率复合季增长率;
销售毛利率复合年增长率;
销售毛利率复合季增长率;
净利润率季复合增长率;
竞争对手;
股东公司;
关联公司;
债权人;
子公司;
大客户;
债务人;
供应商;
异动原因;
暴涨原因;
暴跌原因;
高管职务;
高管生肖;
高管所获政府奖励;
高管年龄;
高管出生年份;
高管任职日期;
高管离任日期;
高管持股数量;
高管持股市值;
高管持股比例;
高管薪酬;
高管性别;
网上发行冻结资金;
网上有效申购户数;
业绩快报.每股净资产;
业绩快报.净利润同比增长率;
业绩快报.营业收入同比增长率;
预告净利润;
新股上市日期(排序);
新股申购日期(排序);
机构调研次数;
基金调研次数;
私募调研次数;
保险调研次数;
qfii调研次数;
cr值;
企业景气指数;企业景气指数(中国人民银行发布)
企业景气指数;
港股;的港股
港股;
资产特殊科目;
资产合计;总资产
资产合计;
预付租赁款;
指定以公允价值列账金融资产;
预付款项、按金及其他应收款项;
应收联营公司款项;
应收共同控制体款项;
应收附属公司款项;
分红货币种类;货币种类
分红货币种类;
合并拆细首次公告日;
合并拆细方案说明;
应计费用及其他应付款;
应付联营公司款项;
应付附属公司款项;
应付共同控制体款项;
现金及现金等价物;
投资物业;
受限制存款及现金;
权益特殊科目;
权益合计;
流动资产特殊科目;
流动负债特殊科目;
联营公司权益;
可收回税项;
归属于母公司股东权益;
归属于非控制股股东权益;
股本;股量
股本;股份数
共同控制体权益;
附属公司权益;
负债特殊科目;
非流动资产特殊科目;
非流动负债特殊科目;
非流动负债合计;非流动负债
储备;
不动产、厂房和设备;
权益合计(mrq);
归属于母公司的股东权益(mrq);
融资活动产生的现金流量净额(ttm);
现金及现金等价物净增加额(ttm);
经营活动产生的现金流量净额(ttm);
投资活动产生的现金流量净额(ttm);
归属于母公司股东的净利润(ttm);净利润
归属于母公司股东的净利润(ttm);
税后利润(ttm);
税前利润(ttm);
经营溢利(ttm);
每股净资产(近3年增长率);
每股净资产(近1年增长率);
总负债(近3年增长率);
基本每股收益(近1年增长率);
基本每股收益(近3年增长率);
股东权益合计(近3年增长率);
总负债(近1年增长率);
归属母公司股东的权益(近3年增长率);
股东权益合计(近1年增长率);
总资产(近3年增长率);
归属母公司股东的权益(近1年增长率);
净利润(近1年增长率);
净利润(近3年增长率);
总资产(近1年增长率);
税前利润(近3年增长率);
毛利(近1年增长率);
毛利(近3年增长率);
税前利润(近1年增长率);
代息价说明;
最低持股数;
选择截止日期;
总营业收入(近3年增长率);
总营业收入(近1年增长率);
归属母公司的股东权益(相对年初增长率);
归属于母公司股东的净利润复合增长率;
净利润复合增长率;连续三年复合净利增长
净利润复合增长率;利率复利增值
净利润复合增长率;
营业收入复合增长率;主营复合增长率
营业收入复合增长率;
归属母公司股东的净利润(同比增长率);净利润(同比增长率)
归属母公司股东的净利润(同比增长率);归属于母公司净利率同比增长
归属母公司股东的净利润(同比增长率);利润
归属母公司股东的净利润(同比增长率);业绩
归属母公司股东的净利润(同比增长率);净利润
营业收入(同比增长率);主营业务增长
营业收入(同比增长率);销售增长
营业收入(同比增长率);主营业务收入增速
业绩报告截止日期;
业绩报告实际披露日期;
业绩报告预计披露日期;
业绩简报预计披露日期;
业绩简报实际披露日期;
预告日期;
业绩变化原因;
业绩预告内容;
预警摘要;
预警类型;
减:分保保险及投资合约付款;
净保险及合约付款;
保险及合约付款;
净保费及收费收入;
减:未到期责任准备金;
减:分保至再保险支出;
保费及收费收入;
佣金支出;
投资收入;
金融投资净收益;
重估物业及出售固定资产净收益;
其他减值准备;
贷款减值准备;
未扣除减值的营业收入;
保险赔偿及投保人负债变动净额;
营业支出特殊科目;
保费收益;
指定以公允价值列账之金融工具收益;
交易收入;
实物证券上市日期;
是否可以股代息;
代息价;
现金及现金等价物期末余额;
汇率变动对现金及现金等价物的影响;
现金及现金等价物期初余额;
融资活动现金流量净额;
取得固定资产、无形资产和其他长期资产所支付的现金;
经营活动现金流量净额;
投资活动现金流量净额;
归属于非控制股股东综合收益总额;
归属于母公司股东综合收益总额;
基本每股收益;每股受益
归属于非控制股股东利润;
归属于母公司股东利润;归属于母公司股东净利润
归属于母公司股东利润;归属于母公司所有者的净利润
归属于母公司股东利润;归属母公司净利润
归属于母公司股东利润;归属母公司所有者的净利润
归属于母公司股东利润;归属与母公司股东净利润
归属于母公司股东利润;归属母公司所有者净利润
归属于母公司股东利润;归属于母公司的净利润
归属于母公司股东利润;归属于母公司股东的利润
归属于母公司股东利润;归属母公司的净利润
归属于母公司股东利润;归属母公司股东净利润
归属于母公司股东利润;归属母公司股东的净利润
归属于母公司股东利润;利润
归属于母公司股东利润;业绩
归属于母公司股东利润;净利润
归属于母公司股东利润;
分红截止过户日期截止日;截止过户日期截止日
分红截止过户日期截止日;
派息日期;
红股派送日期;
红股上市日期;
实物证券派送日期;
税后利润;
税后利润特殊科目;
所得税费用;
税前利润;
税前利润特殊科目;
应占共同控制实体业绩;
应占联营公司业绩;
经营溢利;
经营溢利特殊科目;
投资物业公允价值变动;
其他费用;
其他收入;
营业收入特殊科目;
销售成本;
营业收入;营业总收入
营业收入;主营业务收入
区间卖空交易货币;
营业额;
区间卖空成交额;
区间交易货币;
区间卖空成交量;
年卖空成交额;
年卖空交易货币;
年卖空成交量;
月卖空成交额;
年交易货币;
月卖空成交量;
周卖空成交额;
周卖空成交量;
月卖空交易货币;
卖空成交额;
卖空成交量;
其他类别股份占总股本比例;
普通股占总股本比例;
优先股占总股本比例;
利润总额/息税前利润;
净利润/利润总额;
归属母公司股东的净利润/净利润;
资产减值损失/营业总收入(ttm);
财务费用/营业总收入(ttm);
管理费用/营业总收入(ttm);
净利润/营业总收入(ttm);
资产减值损失/营业总收入;
财务费用/营业总收入;
管理费用/营业总收入;管理费率
管理费用/营业总收入;
净利润/营业总收入;
息税前利润/营业总收入;
净资产收益率roe(摊薄);净资产收益率
净资产收益率roe(摊薄);
应收账款周转率;应收账款率
经营活动产生的现金流量净额/负债合计;
已获利息倍数(EBIT/利息费用);
每股实物证券派送比例;
分红最新公告日期;最新公告日期
分红最新公告日期;
分红除净日;除净日
分红除净日;
分红截止过户日期起始日;截止过户日期起始日
分红截止过户日期起始日;
归属母公司股东的权益/负债合计;
产权比率(负债合计/归属母公司股东的权益);
经营活动产生的现金流量净额/营业收入;
经营活动产生的现金流量净额/营业收入(ttm);
非流动负债/负债合计;
非流动资产/总资产;
流动负债/负债合计;
流动资产/总资产;
每股派息比例;分红
每股派息比例;
每股红股比例;
股利类型;
每股经营活动产生的现金流量净额;经营现金
每股经营活动产生的现金流量净额;每股经营活动现金净流量
分红指标方案说明;方案说明
分红指标方案说明;
发售结果公告日;
发售股份派送日期;
新增股份上市日期;
供股及公开招股货币种类;
分红首次公告日;首次公告日
分红首次公告日;
每股收益eps-基本;每股收益增加
月交易货币;
区间振幅;阶段振幅
区间日均成交额;平均成交额
区间日均成交量;平均成交量
区间日均成交量;平均量
区间日均涨跌幅;平均涨跌幅
区间日均涨跌幅;平均涨幅
区间日均涨跌幅;平均涨跌
周卖空交易货币;
供股及公开招股截止过户日期截止日;
周交易货币;
月涨跌幅;月度涨幅
卖空交易货币;
周平均换手率;周均换手率
交易货币;
停牌原因;为什么停牌
相对发行价涨跌幅;上市以来涨幅
相对发行价涨跌幅;上市以来涨跌幅
实际配股数量;
招股章程公告日;
供股及公开招股最新公告日期;
供股及公开招股除净日;
供股及公开招股截止过户日期起始日;
x成交笔数;
涨跌幅;跌涨幅
收盘价;社盘价
预托证券对应标的股票的比例;
证券总股本;
其他类别股份;
计算总市值的总股本;
公司总股本;总股本
公司总股本;
普通股;
所属恒生行业;
公司独立董事(现任);现任独立董事
主营产品名称;生产什么
主营产品名称;主营业务构成
主营产品名称;主营业务名称
主营产品名称;产品类型
地区;
董事会秘书;董秘
经营范围;营业范围
经营范围;主营范围
成立日期;成立年限
会计年结日;
总经理;总裁
终止上市日期;
同公司a股简称;
同公司a股代码;
港股代码;
购回方式;
股份回购货币种类;
股份回购最高价;
股份回购最低价;
回购金额;
回购日期;
回购数量;
股份变更生效日期;
公告日期;
换领股票截止日;
合并拆细除净日;
换领股票起始日;
每股合并拆细比例;
合并拆细最新公告日期;
最新价;当前股价
最新价;目前股价
香港金管所汇率;
ab股人民币转换汇率;
原始币种;
x市盈率(pe);
x历史peg值;
x市净率(pb);
市净率(pb);pb
x市现率(pcf,经营现金流);
x市现率(pcf,现金净流量);
x市销率(ps);
实际发行方式;
实际发行价格;
发行股份总数;
香港公开发售股份总数;
国际发售股份总数;
销售已有股份数;
超额配售数量;
募集资金总额;
发行费用;
募集资金净额;
公开发售有效认购股数;
公开发售超额认购倍数;
招股章程公告日期;
招股起始日;
招股截止日;
定价日;
退票寄发日期;
上市日期;上市交易时间
上市日期;上市日
上市日期;上市交易日期
上市日期;上市交易日
上市日期;
首发最新公告日期;
是否发行失败;
首发不予进行的原因;
首发货币种类;
供股及公开招股首次公告日;
事项类型;
供股及公开招股方案说明;
每股配股比例;
合同金额;
合同公告时间;
合同公告title;
合同公告url;
对cpi拉动;
ppi;ppi(上年=100)
ppi;ppi(上月=100)
ppi;
zew经济现状指数;
zew通胀指数;
zew短期利率指数;
zew长期利率指数;
zew股市指数;
zew汇率指数;
zew商品指数;
zew行业指数;
oecd综合领先指标;
oecd商业信心指数;
oecd消费者信心指数;
国际收支差额;
农产品生产价格指数;
ppirm;原材料、燃料和动力购进价格指数(ppirm)
ppirm;
rpi;商品零售价格指数(rpi)
rpi;商品零售价格指数
rpi;
固定资产投资价格指数;
cii;
集贸市场价格指数;
生产资料价格;生产资料价格(周环比)
